,ID,User,Follower Count,Tweet,Created At,Favourite Count,Retweet Count
13,1520778676744433664,KLYZ 98.5 / 107.9 LA,49000,#NowPlaying Missy Elliott - Throw It Back https://t.co/UNYWft5VJi,2022-05-01 14:54:25,0,0
14,1520778673112199169,Indie Music Success,75428,"""We're on Fire"" the new single release from New York City's soulful pop singing sensation Tatiana Owens.

https://t.co/3OqG2SdoDd        

#nowplaying #pop https://t.co/NnALKOwGjs",2022-05-01 14:54:25,1,0
15,1520778662198583299,The Soca Vault,492,"#nowplaying Carnival In April by The Soca Vault feat. Bashment Soca via @audiomack @audiomackcaribbean https://t.co/tejHmfI28w 
#livedjset #soca #webleedsoca #socamusic #barbados #bashment  #socadj #wbs #djmix @socahubja @JaCarnivalist @SocaBerlin @CropOverHUB @BajanScene",2022-05-01 14:54:22,0,0
16,1520778653604274176,Tsubasa@HN 師匠,502,#Nowplaying Moss - GusGus (Forever) https://t.co/4JKYAySFuJ,2022-05-01 14:54:20,0,0
17,1520778651968897026,蘇芳🍁,174,"#NowPlaying 
https://t.co/BcMnB7HgdQ",2022-05-01 14:54:19,1,0
18,1520778650462871554,SUN Now Play 📻,489,♫ Betty Harris - There's A Break In The Road (1969) https://t.co/wYS8rSPP1c #NowPlaying https://t.co/TQtGtH8Rgc,2022-05-01 14:54:19,0,0
19,1520778649037066241,Lite 99 Orlando,55,Now Playing on LITE 99 Orlando Kokomo by The Beach Boys #nowplaying #orlando #orlandomusic #softrock #oldies #florida #lastplayed #recentlyplayed,2022-05-01 14:54:19,0,0
20,1520778644108750850,ジャミロ平井,253,#NowPlaying Patience - ガンズ・アンド・ローゼズ (G N' R Lies) https://t.co/vXB8zz3hbx,2022-05-01 14:54:18,0,0
21,1520778638530342917,あの日の波風のｵｯｻﾝが鳥になったゲコ(完全にオワッ太郎)(ユーホーキャチャオ),1082,"アガルるか🤘🐸
#nowplaying ""春夏秋冬"" by Steady&amp;Co. via @AWA_official
 https://t.co/XVC8LlXE4e",2022-05-01 14:54:16,0,0
22,1520778637141807104,#TriumphantRadio 🇳🇬 🇬🇧🇨🇦,1127,"#NowPlaying On Triumphant Radio : He S Worthy by Sammie Okposo listen at https://t.co/nCk8FU22Ap download App 
 Buy song https://t.co/hbkECBBzLa https://t.co/PEiq8LsuyC",2022-05-01 14:54:16,0,0
23,1520778637066350592,Rhythm 86,753,#NowPlaying @tiesto &amp; @AvaMax - The Motto (Tiesto VIP Remix) #ListenLive https://t.co/G0mrrq6oFm #bayarea #onlineradio #DanceRadio #house #freestyle #edm #edmradio #housemusicpromoters https://t.co/l2J5EOjrUW,2022-05-01 14:54:16,0,0
24,1520778636873371648,Prima Radio Surabaya,2758,#nowplaying Perlahan - Tasya Rosmala | klik --&gt; https://t.co/RLqVbkQ1fz | #musikenakseharian https://t.co/mDIjUwASNc,2022-05-01 14:54:16,0,0
25,1520778627583197184,なうぷれ名詞,321,セグメントエラー / 初音ミク https://t.co/VVY8CUbX2n #sm30436318 #nowplaying #nicobox,2022-05-01 14:54:14,0,0
26,1520778625204817922,Music City Digital Media Network©,18486,#NowPlaying Darkside by @NickDixon3 Listen online https://t.co/DpsMIpcMjD https://t.co/GmVyI2PDSf,2022-05-01 14:54:13,0,0
27,1520778622327472130,SoMetro Radio,89184,SoMetro Radio #nowplaying - Betcha She Don't Love You by @evelyncking | Follow SoMetro on Instagram https://t.co/VBkRKGy9qe @SoMetroRadio #Soul https://t.co/31hJpZn6lC,2022-05-01 14:54:12,0,0
28,1520778618519101440,reelbangerz,40,#NowPlaying Young Thug - Hot,2022-05-01 14:54:12,0,0
29,1520778617080455168,Black Gospel Radio,10635,".#NowPlaying He's Working it Out For You - Shirley Caesar » LISTEN NOW at https://t.co/bFkAEzQR8n #GospelMusic #BGRLive
 » Get this song: https://t.co/5Tmwes5Dl6 https://t.co/VKVEiLWVv9",2022-05-01 14:54:11,0,0
30,1520778613918171136,お　は　げ　🤥,702,#nowplaying （´-`）.｡oO（♪ つつみ込むように・・・ by MISIA,2022-05-01 14:54:10,0,0
31,1520778612303142914,KDUB Radio,5071,#NowPlaying on KDUB Radio's Artist Spotlight:  Blue Cherry by @itsmagicwands - Listen online at https://t.co/oIrOCeTMF7,2022-05-01 14:54:10,0,0
32,1520778607119020032,IG:DJSLJAMZ,8437,#NowPlaying on @RIDENFLOWRADIO Jay -Z Jay -Z Listen Right Here 24/7/365 https://t.co/InExqzOmW4 https://t.co/4mz1JKkFi1,2022-05-01 14:54:09,0,0
33,1520778605868945408,Jay Wills,449,"#NowPlaying ""Overthinking"" by Coi Leray, H.E.R. on @TIDAL https://t.co/LfDV0E5yXk",2022-05-01 14:54:08,0,0
34,1520778599271387136,RASTAFARI JAMS,16482,"#NowPlaying Gregory Isaacs - Hard Drugs"" on #RastafariJAMS Reggae Radio at https://t.co/QLbL8vfOVL #iHeartREGGAE",2022-05-01 14:54:07,0,0
35,1520778598428418052,HotxxMagOnlineRadio🎙,890,"#NowPlaying On #HotxxMagOnlineRadio Nelse D - HOW DO U LIKE IT
Visit: https://t.co/j9qfBFfaAx
Submit your music for rotation!
Email: HotxxMagOnlineRadio@gmail.com
#OnlineRadioStation #Music #Radio #IndieArtist https://t.co/uvPsJndtcc",2022-05-01 14:54:07,0,0
36,1520778593554604032,RADIO MALIBA,18,#NowPlaying Nyboma-Madilu System-Pepe Kalle-Lutumba Simaro - magali,2022-05-01 14:54:06,0,0
37,1520778590803177474,ShowAgenten Radio,8350,"#NowPlaying Lisa Fitz - Ich Sehe Was, Was Du Nicht Siehst.
https://t.co/StilojobWM",2022-05-01 14:54:05,0,0
38,1520778590790553600,La Poderosa 360 ​Radio TV Digital,14,#NowPlaying Orq Fosforescente Amor en colores,2022-05-01 14:54:05,0,0
39,1520778589746216961,Groover Radio,701,#NowPlaying Sam Thellend - Nouveau départ // Listen on https://t.co/SSGqFMIfWd https://t.co/PAjqXgj8Nq,2022-05-01 14:54:05,0,0
40,1520778589465104385,#MrNowThatsHowYouDJ FIYA99.1 RADIO,3052,#NowPlaying Ball Greezy ft Rick Ross - Shone (remix) It'S UP UP UP!!! Listen live here: {https://t.co/CjZlGYrPTl},2022-05-01 14:54:05,0,0
41,1520778588726992898,CoEsRadio.com,1897,#NowPlaying Te Bendecire by Puchi Colonhttps://listen.samcloud.com/w/79535/CoEsRadiocom-HD-Miami https://t.co/ih0iJoON23,2022-05-01 14:54:04,0,0
42,1520778587783282688,AlphaPopRadio,55,#NowPlaying Gloria Gaynor - I Will Survive https://t.co/PSHOPSark1,2022-05-01 14:54:04,0,0
43,1520778587179302913,Cruz Inc Radio 102.8,2246,#NowPlaying Brown Book Series - Brown Book Series https://t.co/OsI1j4oS6e,2022-05-01 14:54:04,0,0
44,1520778587028217858,CHRISTIANEXPLOSIVE.ORG,110,#NowPlaying Lecrae - Killa Lecrae https://t.co/3PpCiqZoyl,2022-05-01 14:54:04,0,0
45,1520778585929568257,たこ,653,#nowplaying ユニゾン by Liella!,2022-05-01 14:54:04,0,0
46,1520778576903163905,PushaaaP,35,"#NowPlaying ""Right On"" by Marvin Gaye on @TIDAL 

 https://t.co/izSBWEh8Li",2022-05-01 14:54:02,0,0
47,1520778554937643010,KBCZ 89.3 FM Boulder Creek Community Radio,222,#NowPlaying The Gas Inside the Tank by ELF POWER03:02,2022-05-01 14:53:56,0,0
48,1520778545932427264,BB RADIO Playlist,2581,#nowplaying #JaymesYoung ~ Jaymes Young | Infinity ||| BB RADIO - In #Wittenberge #Brandenburg #GER auf 104.3,2022-05-01 14:53:54,0,0
49,1520778543570952192,AKI@NowPlaying,863,"#NowPlaying #トキガユルスナラ / #白鳥智士
音と写真　https://t.co/eUyADQgDEw",2022-05-01 14:53:54,0,0
50,1520778530837123073,TNT Radio,115,#Nowplaying Charlotte Sands - Want You Like That #top40 #realradio #notalkjustmusic #music4life #music #hitmusic #radio https://t.co/nAedvGiTIb,2022-05-01 14:53:51,0,0
51,1520778530241781760,らりわん(ニコチアナ),28,"【鏡音リン】飛蚊症【オリジナル】 https://t.co/GlMu47j4ef #sm30301981 #nowplaying #nicobox
今日cafeで知ったけど好きだなあ",2022-05-01 14:53:50,0,0
52,1520778527162908672,iventi.nu🕺🛰🔊🎧,162,Recently played: Amati - Are You In The Mood For Bach Tonight (05:31)  #italo #iventi #nowplaying https://t.co/8wrkUua0qr https://t.co/EzlUmVzz4b,2022-05-01 14:53:50,0,0
53,1520778522565955584,RadioClaveMusical,270,#Streaming #NowPlaying 47 📻 Pedro De Jesus - Prestame Tu Boca via @ejeserver https://t.co/Y9q5iywYnL,2022-05-01 14:53:49,0,0
54,1520778506656837633,ありすじ,266,#NowPlaying heart 2 heart（feat. 茶太） - Aiobahn (all connected) https://t.co/x97JdmK4hD,2022-05-01 14:53:45,0,0
55,1520778499333984256,紅い狐,1181,"#NowPlaying 
Tell Me - 
hide 
(hide BEST ～PSYCHOMMUNITY～)  

懐かしい🎵 https://t.co/AmbDgwZjiP",2022-05-01 14:53:43,0,0
56,1520778497354051584,Dax,51,#NowPlaying on Country Thunder Australia: When This Is All Over by Drew McAlister! Tune in now. #countrythundernetwork #countrymusic #indiecountry #itsyourcountrythunder,2022-05-01 14:53:43,0,0
57,1520778496020299781,TrancePulse Dublin,2989,#NowPlaying #TranceFamily #Trance Alexandre Bergheau - Damavand (Original Mix) https://t.co/Gd9nLgJhCD https://t.co/VEivBsGArJ,2022-05-01 14:53:42,0,0
58,1520778488831111169,Uuuuuuúkyo.,79,"#NowPlaying 
[Alexandros]
Run Away  

https://t.co/4QGbWO54zy https://t.co/Wy5jvuFwYp",2022-05-01 14:53:41,0,0
59,1520778482896314368,DJ Saman K,71003,#NowPlaying Let me show you the dream by drem tgi /@dremtgi [https://t.co/6wtAW282IK] listen now {https://t.co/U0PUtpbZdu} #dremtgi #dremstuff,2022-05-01 14:53:39,0,0
60,1520778481222758401,Barbwires.Com,15971,The Petal Falls - Colours via #Independent #nowPlaying #320MAX48 Artist #Radio This is https://t.co/cV6z2rOuly or https://t.co/aNtQDGiTKD #Artist support since Y2K at @BarbwiresRadio https://t.co/kUyzD8cGSA #Artist HD Radio https://t.co/WQDxTEN2C8,2022-05-01 14:53:39,0,0
61,1520778478508929025,Straightforward Boy,111,"#NowPlaying ""Spain"" by Catrin Finch from ""Crossing The Stone""",2022-05-01 14:53:38,0,0
62,1520778477435506688,What’suppp Entertainment music,1668,"Sentimental J-POP Covers / 花鳥風月Project
https://t.co/14g03aMMjO #spotify #NowPlaying",2022-05-01 14:53:38,0,0
63,1520778447060344832,ぬぬっしし,1247,#Nowplaying NEXT STAGE! - 315 ALLSTARS (THE IDOLM@STER SideM GROWING SIGN@L 01),2022-05-01 14:53:31,0,0
64,1520778445164326915,Bravo! radio,86,"#NowPlaying Fresh by Kool  The Gang
Esta sonando en Bravo! radio..
https://t.co/beDFtq6FnE",2022-05-01 14:53:30,0,0
65,1520778443914616832,だい,216,"GYPSY WAYS (WIN, LOSE OR DRAW) by ANTHEM #NowPlaying https://t.co/QW5fyBUNgt",2022-05-01 14:53:30,0,0
66,1520778441762742272,ℝ𝕒𝕧𝕖𝕃𝕚𝕟𝕜 ʀᴀᴅɪᴏ,6,#NowPlaying: GW Harrison - Hear My Soul #RaveLink #Radio,2022-05-01 14:53:29,0,0
67,1520778441586622465,Blue Torch Radio -peace to all ☮️,10107,"#NowPlaying Collapse The Arcade - Smoke Screens And Mirrors  
#NewMusic #Radio  
Blue Torch Radio - shining a light on indie music",2022-05-01 14:53:29,0,0
68,1520778438063583232,しもうさぎ,17,空に墜ちる - 伊吹悠 (JPN'21: Sound CRACK - EP) #NowPlaying https://t.co/RcRnWLKPAl,2022-05-01 14:53:28,0,0
69,1520778432678100994,さおとめ,201,"#NowPlaying Ya Gotta Try... Harder! - Basie &amp; Beyond by Quincy Jones, Sammy Nestico Orchestra https://t.co/KMwbZDMKMe",2022-05-01 14:53:27,0,0
70,1520778431776141312,BangersRadioUK,397,"#nowplaying The Rhythm by Earth n Days
@EarthnDays
Listen now at https://t.co/MXYhipnqJB",2022-05-01 14:53:27,0,0
71,1520778431083941889,ゆうき,46,"Be as ONE by TWICE #NowPlaying

ミナ、サナ、モモ、ジヒョがかわいいね❕ https://t.co/9PCEVfH9Lh",2022-05-01 14:53:27,0,0
72,1520778411416985602,NightShot Radio 🎧,1963,#NowPlaying Raze - Always and Forever by Various,2022-05-01 14:53:22,0,0
73,1520778405897146368,ROTR Radio,4658,#NowPlaying Bipolar Architecture - The Criticizer :: Tune In: https://t.co/HVGd8YTknC,2022-05-01 14:53:21,0,0
74,1520778404018401280,ヤマモト,75,"#nowplaying: ""Oh! Yeah!! -New Year's Mix-"" from ""Distance"" by ROUND TABLE Feat. Nino #songsinfo https://t.co/hMNuLWsa9N",2022-05-01 14:53:20,0,0
75,1520778385269882880,"両親亡年誕おめ０の中の人@5/7, 8関東",108,"#NowPlaying
[曲名] ライアローグ
 歌:葉月ゆら 作詞:海兎 作編曲:オッカ
[収録] Mistletoe -黄昏の妖精歌-(2022年) M3-49(2022/04/24) https://t.co/8QvbS20gHZ",2022-05-01 14:53:16,0,0
76,1520778364759408641,Houndstooth Radio ♬,1665,#nowplaying De La Soul / Me Myself And I / 3 Feet High And Rising ♫  https://t.co/1P3tTfCGWK,2022-05-01 14:53:11,0,0
77,1520778349940985856,TRACK TALK RADIO,3309,#NowPlaying Fast by Marcus Bandz @marcusbandz @blockboy253 @misstactalkpro  #tracktalkradio   -https://t.co/x5EIyjQ3pa https://t.co/JOT4cHgEp7,2022-05-01 14:53:07,0,0
78,1520778345729998848,G.M.B.,83,"🏆🏆🏆🏆🏆🏆🏆
#NowPlaying ""Seven Rings"" 
by Future on @TIDAL https://t.co/8PxCRztucU",2022-05-01 14:53:06,1,0
79,1520778345088172034,Caliedascope Radio,837,#NowPlaying Stoned Is the Way of the Walk by Cypress Hill https://t.co/l1NELectYR,2022-05-01 14:53:06,0,0
80,1520778344958029825,Albireo,1064,"#NowPlaying 地獄でなぜ悪い - 星野 源 [YELLOW DANCER]
https://t.co/OoAHRKTmBy https://t.co/MuPuE4pz65",2022-05-01 14:53:06,0,0
81,1520778342949171201,35.7 WCSA Alabama Radio,3,#NowPlaying Paula Abdul - Straight Up https://t.co/LTQsPuDmCA,2022-05-01 14:53:06,0,0
82,1520778336162783237,Real Rebel Radio,372,#NowPlaying ELVIS PRESLEY - That's Allright Mama ! Tune in right now ! #Rock #Metal #TheVoiceOfRock,2022-05-01 14:53:04,0,0
83,1520778334413721600,Kayz Loum,873,"Pour profiter du flux musical de La Playroom dans tous les sens du son, connecte-toi sur https://t.co/7H6wLjTJsR. La radio est également disponible sur la plateforme @DeezerFr 

#NowPlaying  PhaseurKoffi OlomidKoffi Olomid - Phaseur https://t.co/j0dc9I4njz",2022-05-01 14:53:04,0,0
84,1520778333319233536,Funky Paradise,317,ON Diva Funk : Rene &amp; Angela - I'll Be Good (12inch Remix) https://t.co/OBdDNsboTI #NOWPLAYING #FUNK #RADIO #WEB,2022-05-01 14:53:04,0,0
85,1520778331662266369,En direct sur Sismogroove FM,41,"Crosby, Stills &amp; NAsh - Chicago/We Can Change the World  #nowplaying  #sismogrooveFM https://t.co/avYWRbng6x",2022-05-01 14:53:03,0,0
86,1520778330550816768,Bloom Radio,302,"#NowPlaying Tiffany Cosby | @TiffCosbyMusic - Just Because
https://t.co/O45kvFCz7m
#OnlineRadio #BloomRadioke #TheBestofYou",2022-05-01 14:53:03,0,0
87,1520778328784912385,Tsugi Radio,3611,#NowPlaying Cerrone - Look for Love (The Reflex Revision - Original Version) https://t.co/Cc9Hao3VY0,2022-05-01 14:53:02,0,0
88,1520778328688500739,Deep Kulture | Worldwide Radio,817,#NowPlaying Adny - Never leave you https://t.co/Fdsu9Vys62,2022-05-01 14:53:02,0,0
89,1520778327627378690,eradiosa.com,214,Miley Cyrus - When I Look At You  #nowplaying #radiostation #listenlive #goodmusic #80s #newhits #eradiosa #gardenroute #Knysna #George #Mosselbay #CapeTown #southafrica #westerncape - Tune in: https://t.co/yaayRJxmoU,2022-05-01 14:53:02,0,0
90,1520778316688629761,Oscar De La Pola,351,#NowPlaying El Hijueputa - #Chite https://t.co/QCmSR274Ax,2022-05-01 14:53:00,0,0
91,1520778315249848320,Hope Radio,2621,#NowPlaying Anthony Evans - Your Name :: Tune In: https://t.co/srt7CxXKlf,2022-05-01 14:52:59,0,0
92,1520778301211561984,Charly Luly,223,#NowPlaying 04 Jerusalem by New Artist,2022-05-01 14:52:56,0,0
93,1520778300255260672,كا🍻ستلا,258,♫ #NowPlaying “بتحبي نفسك” by @WAMABAND on #Anghami https://t.co/1prdoyR9nU,2022-05-01 14:52:56,0,0
94,1520778297612726273,syafiq,2465,#NowPlaying flower garden // Gfriend,2022-05-01 14:52:55,0,0
95,1520778287232004096,medline bradley,401788,#Nowplaying The Waitress In The Restaurant - Trevor Gear /@TrevorGear |[https://t.co/mNM8DBRrCl] listen now at {https://t.co/5B9EJ3yqSV} #dremstuff #dremtgi,2022-05-01 14:52:53,0,0
96,1520778286900473856,Yuuki Yasumura 📷 Based in Tokyo｜XXXIV｜🇺🇦,85,"#NowPlaying

｢ウェスト・サイド物語｣よりトゥナイト / L. バーンスタイン

Act I: Tonight from West Side Story / Leonard Bernstein

［ナクソス・クラシック・キュレーション］ https://t.co/uOTwQpdXxW @YouTubeより",2022-05-01 14:52:52,0,0
97,1520778280466477056,ろむ,663,"#nowplaying ""私を二郎に連れてって"" by 打首獄門同好会 https://t.co/iNEtGDNcsv",2022-05-01 14:52:51,0,0
98,1520778275001413632,🇺🇲 🇺🇦 Freedom Rock Radio 🇺🇦 🇺🇲,1754,⇝ #NowPlaying! ⇝ Deep Purple - Hush! ⇝ #Listen ⇝ #Live ⇝ #Now!⇝ #ClassicRock ⇝ #HardRock ⇝ #HeavyMetal ⇝ #InternetRadio ⇝ #StreamingLive ⟱ https://t.co/uvtRa7kC3f,2022-05-01 14:52:50,0,0
99,1520778270962200576,Sharon M. Rucker,1201,Ben Tankard - Ben Tankard Head to the Sky : #NowPlaying On https://t.co/AZCtyX45DC -,2022-05-01 14:52:49,0,0
100,1520778269896892417,KVXN-DB,130,#NowPlaying Forever young by Laura Branigan Hold me https://t.co/CqIL6VxUWB https://t.co/7ICrIG6gfv,2022-05-01 14:52:48,0,0
101,1520778240759156736,WBMN Groovin' 24/7,835,"#NowPlaying She's Playing Hard To Get by Hi-Five

https://t.co/ToxkxEgyZ2

WBMN:The Best in R&amp;B
Black Movement Network https://t.co/ZpBZhv1oE4",2022-05-01 14:52:41,0,0
102,1520778238108356610,🫥.,1165,"#NowPlaying ""Real Ones"" by Mozzy, Roddy Ricch on @TIDAL 

 https://t.co/kofPDvQ6OQ",2022-05-01 14:52:41,0,0
103,1520778235054854145,Recurrent Morphing Radio,91,"Now on #RMR:
🎶: Information and a right to combat
📻: Loop 3 Series BB
#nowplaying #radio #hkw
[220501.095240]",2022-05-01 14:52:40,0,0
104,1520778234727747584,PREMIER FM 93.5 Ibadan,4447,"#NowPlaying Ever Since By @perrico_latino
 
#NowOnAir🎼
#TrendingNow
Cc: @DjCruise2

#AfternoonDriveShowIB #NonStopMusic
W/ @PremierRadio935
#Musicstillmatters
#StaysafeNigeria #TuneInNow https://t.co/zKuibnBCMw",2022-05-01 14:52:40,1,0
105,1520778232726917121,函館のシト,1191,"#Nowplaying Caravan - ジミー竹内, 市川秀男, 横内章次, 柴田恒雄, 原信夫とシャープス・アンド・フラッツ
ジミー竹内、イイなぁ。最高！ https://t.co/znpuDg6DgW",2022-05-01 14:52:40,0,0
106,1520778222954479616,W͙A͙B͙I͙わび@明菜♡Winkers💜河合郁人💜🐯阪神🐯,1043,TATTOO (Live)  #中森明菜 #NowPlaying https://t.co/2efqOpGJXf,2022-05-01 14:52:37,0,0
107,1520778215832268800,Keep the faith Internet radio,355,#NowPlaying Just A Touch Of Your Hand by Al Gardner on Keep The Faith Internet Radio,2022-05-01 14:52:36,0,0
108,1520778214934597633,マハーブフ,99,"「私は愚民」MOONRIDERS
from It's the moooonriders
#NowPlaying",2022-05-01 14:52:35,0,0
109,1520778213898989569,でんせつ,654,"#Nowplaying アオノショウドウ - supernova (桜木夕, 奥紗瑛子, 伊藤はるか) (SKY FULL of MAGIC) https://t.co/R7xmlZ1JTS",2022-05-01 14:52:35,0,0
110,1520778212695240704,しろくろ,38,#nowplaying 【初音ミク】TOYBOX【オリジナル】 https://t.co/f444XOQ2pz @NicoBox_App から,2022-05-01 14:52:35,0,0
111,1520778197314461697,WildVibes Radio,693,#NowPlaying : Holy Roller - Nazareth,2022-05-01 14:52:31,0,0
112,1520778185306419200,QuintessentialFlaw,309,"#NP #NowPlaying #JohnLegend #Rapsody
🎵🎶#RememberUs🎶🎵

https://t.co/4BLMDpEDmI",2022-05-01 14:52:28,0,0
113,1520778184509243392,Dailymate Radio,276,"Now playing ""Richard Marx - Right Here Waiting"" on channel NBS Radio. Listen it on Dailymate Radio at https://t.co/sALrZbRBed. We love you! #nowplaying #nbsradio #richardmarx #rightherewaiting #dailymateradio #radiostream #onlineradio #radiodirectory https://t.co/hPbgVTDPJZ",2022-05-01 14:52:28,0,0
114,1520778166389813248,みくろ,49,"♪ 僕たちの轍 - 神谷浩史+小野大輔 #ドワンゴPlay #NowPlaying
やっとダウンロードして、聴いて、泣いてる",2022-05-01 14:52:24,1,0
115,1520778156319420418,J1 GOLD 昭和 - Legendary Songs of the Showa,39,J1 GOLD: [00:52] #NowPlaying Hikaru Genji (光GENJI) - Diamond Hurricane (Diamondハリケーン) ~ 87 listeners #JPOP,2022-05-01 14:52:21,0,0
116,1520778152007684099,PREMIER FM 93.5 Ibadan,4447,"#NowPlaying Broke And Boredom By @perrico_latino
 
#NowOnAir🎼
#TrendingNow
Cc: @DjCruise2

#AfternoonDriveShowIB #NonStopMusic
W/ @PremierRadio935
#Musicstillmatters
#StaysafeNigeria #TuneInNow https://t.co/zKuibnBCMw",2022-05-01 14:52:20,1,0
117,1520778144495685641,Rich Radio BKNY,2493,#NowPlaying Streaming On The Blockchain (Explicit) by Smiz The Moneykid x Villa Dom,2022-05-01 14:52:18,0,0
118,1520778132218916869,HVDR Country Radio Station,68,#NowPlaying After The Breakdown by McAlister Kemp https://t.co/76I2G95oBJ,2022-05-01 14:52:16,0,0
119,1520778123293376513,Tolu madariola,96176,#NowPlaying what a world (acoustic version) by drem tgi /@dremtgi [https://t.co/b9PvNhKKNX] listen now {https://t.co/TP5EfjooXN} #dremtgi #dremstuff,2022-05-01 14:52:13,0,0
120,1520778121519112193,スマイルマリーꕤ*.ﾟ,2143,https://t.co/n099yxS7kb #dヒッツ #NowPlaying,2022-05-01 14:52:13,0,0
121,1520778112447004674,The Glam'More Life,2,#NowPlaying Earnest Pugh - Thank You So Much (Live) https://t.co/YJB0gfWz8c,2022-05-01 14:52:11,0,0
122,1520778111205396480,ROMAIN cyrille FAURE,9,#NowPlaying Reggaeville - Jubba White &amp; Alekey Marshal - Sweet Reggae Music In Ostróda [Official Video 2019] https://t.co/AF96WCChQj,2022-05-01 14:52:11,0,0
123,1520778110966419456,Gritty Rock Radio,565,#NowPlaying Sonic Flower - Sonic Flower #Listen #SonicFlower at https://t.co/NWeXAVwhvj #bluesrock #countryrock #southernrock #stonerrock #garagerock https://t.co/Jnthv5HiJn,2022-05-01 14:52:11,0,0
124,1520778108646957057,BOOM885FM,17,"#NowPlaying Gunna Ft. Future &amp; Young Thug - Pushin P (Clean) #BOOM885FM 
 TUNE IN -https://t.co/ootVlkJti5 https://t.co/tJzn2YsxuH",2022-05-01 14:52:10,0,0
125,1520778107648712716,Jeneses Radio 📻,10002,#NowPlaying Chelly The MC(@ChellyTheMC) - Do You Dirty Listen Now At &gt;&gt;&gt; https://t.co/gz7RFjRIw9&lt;&lt;&lt; #TeamJeneses  #TallyRaggNation https://t.co/wQHK7jiV5g,2022-05-01 14:52:10,0,0
126,1520778103584399366,Doffou Radio Bordeaux,94,"#NowPlaying Jessi - Cold Blooded #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #musique #webradio #submityoursong #sendyoursong #peace #love #unity #mixité #vivreensemble #deuxièmetour

https://t.co/duzmpOV86g https://t.co/UpVfh1MMez",2022-05-01 14:52:09,0,0
127,1520778102506414082,FM 80 FUNKY MUSIC ★ fm80.fr 🇺🇦,269,"► RICK JAMES - Super Freak on  https://t.co/GzXTob8ZO4 
#NowPlaying #Live #Onair #Disco #Funk #Soul #Hits #80s #Funky #Groove #Groovy #Music #Internet #Radio #InternetRadio #OnlineRadio #Webradio #Cannes #France #Listen #Listennow #Followus #Donate #SupportUkraine https://t.co/qCr4w7oKxU",2022-05-01 14:52:08,0,0
128,1520778101705347074,Paris Chanson,13,"#NowPlaying Rue de Lappe - Monique Morelli 
Paris Chanson - From France, with love. Listen on your mobile, your smart TV, Radioline, TuneIn... and at https://t.co/t8JD28zVOz https://t.co/K1sPkf8wmA",2022-05-01 14:52:08,0,0
